titulo,valor
Benza Deus,322
Retrato de Saudade,322
Do Jeito Que Eu Gosto,322
Um Juramento Falso,322
Lá Vem o Negão,322
Coringa,322
Tanta Coisa Pra Falar,322
Não Mete Essa,322
Poeta do Morro,322
Não Existe Pecado Ao Sul Do Equador/Boi Voador Não Pode,322
Porradão / Som do Tambor,322
Força de vontade,322
Não Vá Embora,322
Anunciando o Sol Raiar,322
Maior Terapia / Ela Quer Beijo Na Boca,322
Pra Ninar Você,322
Tim,322
"Antônio, João E Pedro",322
Deixa de dar defeito,322
Alô São Pedro,322
Criador E Criatura,322
Amor Ao Ofício,322
Vida Que Segue,322
O Mestre Sala dos Mares,322
Rei Chicão,322
Pobre Passarinho,322
Tambor,322
Bandeira Do Samba,322
Povo do Aiyê,322
Foi uma Pedra Que Rolou,322
Mandingo,322
Cabochinha,322
Deixa Eu Te Fazer Feliz,322
Fica,322
Sabe Lá o Que É,322
Liberar Geral,322
Doce Mistério,322
Eu Vendo um Samba,322
Sentimentos que Afagam / Suprassumo do Amor,322
Tristezas Não Pagam Dívidas/Novo Amor,322
Eu Ando Louco,322
Vou recomeçar,322
Chiclete com Banana,322
Gosto Não Se Discute,322
Menino Das Laranjas,322
E Verás Que um Filho Teu Não Foge À Luta,322
Bicho Homem,322
Nem Por Um Segundo,322
Convite à Gafieira,322
Meu cavaco,322
Samba Na Tendinha,322
A Vizinha Do Lado,322
Muito Incrementado,322
Minha Confissão,322
Minha Cidade / Um Filho Meu / Meus Tempos de Criança / Filho Meu / Realidade da Vida,322
Meu Canario,322
Bêbadosamba/Coleção De Passarinhos/O Que Sera De Mim/Pam,322
Caminho das Pedras,322
Dia Branco,322
"Moshi, Moshi",322
História pra Ninar Gente Grande,322
Xote da Alegria,322
Eu Tô Lá,322
Escurinha / Escurinho,322
Tesouro de um Povo,322
Eu Quero É Ser Feliz,322
O Samba da Minha Terra,322
Quando Eu Contar Iaia / Hei De Guardar Teu Nome / Vou Lhe Deixar No Sereno/ Quem Sorriu Foi A Patroa / Bagaço Da Laranja,322
Meu Mundo Caiu,322
No Samba Me Criei,322
Produto Brasileiro,322
O casamento do Moacir,322
Saravá Meu Pai,322
Vou Me Pirulitar,322
Ai que vontade,322
Caçamba,322
"Olha, O Dia Vem Aí",322
No Quiero Lágrimas (Não Tenho Lágrimas),322
Onde Anda Você,322
Dançando Na Chuva,322
Negra,322
Alpendre Da Saudade,322
Eu Sou Lia Minha Ciranda Preta Cirandeira,322
Guerra De Almofada,322
De Onde Eu Venho (Ao Vivo),322
Sonho De Uma Noite De Verão,322
Sangrando / Música Incidental: Começaria Tudo Outra Vez,322
Ainda Sei Te Amar,322
Coração,322
Samba E Swing,322
Vai Trabalhar Vagabundo,322
Ingênua,322
Soul Bossa Nova,321
Nao Adianta,321
Teor Invendável,321
Vambora,321
Robin Hood Da Paixão,321
Como Um Caso De Amor,321
Distante do Seu Mundo,321
Amor a Deus,321
"Se Segura, Segurança",321
Feriado Na Roça,321
O Pequeno Burgues / Canta Canta Minha Gente,321
Quiabo Bom,321
Abrigo de vagabundos,321
Pagodão Sem Pretensão,321
Samba de Verao,321
Pagode pra Sentir Firmeza,321
Segrados Do Samba,321
Pagode da Amarelinha / Dança da Cordinha,321
Sem Fantasia,321
A Casa é Sua,321
Sou sem compromisso,321
Um Toque de Prazer,321
100% Dela,321
A Ciência E A Religião,321
100% Maneira,321
Meu Universo,321
Tá Escrito / Dona Fia / Ô Irene / Estrela da Paz / Traz a Bebida Amadeu,321
Teu Jeito De Sorrir,321
Efeitos Da Evolução,321
Quando Sábado Chegar,321
Candongueiro / Coisa da Antiga,321
Papel Mache,321
Meu Poeta / Ainda É Tempo pra Ser Feliz / Termina Aqui,321
Vazio / Feitio de paixão / Nuvem (Está faltando uma coisa em mim),321
Chora Vagabundo,321
Ibamolê,321
Meu País,321
Feijão Com Farinha,321
Cordeiro de nana,321
Cordeiro de Nanã,321
Meu desejo,321
Lágrimas Sem Juri,321
Esse Nego,321
Só Com A Ajuda Do Santo,321
Amor Singular,321
Mina de Fé / Camisa Dez,321
Essência da Paixão / Temporal / Ombro Amigo / Luz das Estrelas / Velocidade da Luz,321
Vem pra Batucada,321
Foi Inevitável,321
Como É Grande o Meu Amor por Você,321
Num Samba Curto,321
Já Tenho a Solução,321
Não Sou De Ferro,321
Estatuto da Gafieira,321
Turma do funil,321
Amor de Hoje,321
Carioquinha,321
Palhaço / Degraus da Vida / Rugas / Notícia / Folha Caída / Luz Negra / A Flôr e o Espinho / Quando Eu Me Chamar Saudade,321
Refém Da Solidão,321
Apaixonado / Vale Nada,321
PT Saudações,321
O Passado de Glória,321
Só Tinha Que Ser Com Você,321
Fim De Romance,321
Havana / Oye Como Vá,321
Na Nossa Sala,321
O Bonde São Januário,321
Flor de Lis (Superstar),321
Com Que Roupa (Ao Vivo),321
Uma Carta Pra Deus,321
Aurora da Minha Vida,321
Sorriso Aberto/Liberdade Plena/Luz Do Repente/Menina Você Bebeu/Bagaço Da Laranja,321
Retalhos de Cetim,321
A Oitava Cor,321
"Vai, Novinha ",321
"Sou Bamba, Sou Do Samba ",321
Lamentos,321
Queria Morar Num Boteco,321
Motel,321
Diplomacia / So Eu Sei / Fala De Batatinha,321
Deixa Pra Mim,321
Abandonado,321
Lembranças e Escolhas,321
Gravity,321
Olhos coloridos,321
Na Beira do Mar,321
Deus Não Erra,321
Carrinho De Linha,321
Antigo Barracão (feat. Francineth),321
"Saravá, Saravá!",321
Antes De Dizer Adeus,321
Os Dez Mandamentos: O Samba Da Paz Canta A Saga Da Liberdade,321
Na Glória,321
Verde E Rosa,321
Let Me Blow Ya Mind,321
Sol e Sal,321
"Orgulho, Hipocrisia",321
Satisfaction (I Can't Get No),321
Vento dos Areais,321
Dois Adolescentes,321
Ele e Ela,321
Morena Rara,321
Hoje Tem,321
Saudade da Guanabara,321
Hoje Eu Vou Pagodear,321
Sou Ronaldo,321
Esperando na Janela,321
Sonhos (Ao Vivo),321
A promessa de Jacó,321
Cara E Coragem,321
"É, Pois É ",321
Querido Meu Amor,321
Sou eu,321
Ela Une Todas as Coisas,321
Ser Mulher (Amélia De Verdade),321
Love no Cafofo (Ao Vivo),321
Dolores Sierra,321
Águas De Cachoeira / Banho De Fé / Yaô / Candongueiro,321
Espumas ao vento (Participação especial de Elza Soares),321
Dois Rios,321
Logo de Manhã,321
Quero Mais um Pouco,321
Couve É Nome De Maria,321
O Nosso Samba Tá Aí,321
Brigas Nunca Mais,321
Morena Da Praia,321
Sou Favela,321
A Voz Do Morro,321
Filho Adotivo,321
Poupa Meu Tempo,321
Florindo,321
Sina,321
Glórias Gaúchas,321
Um novo amor,321
Locutor,321
Ladrão de Galinha,321
Camisa10 (Ao Vivo),321
"Mon Amour, Meu Bem, Ma Famme",321
12 de Junho,321
Quizumba de Rei,321
"Quem Vem Lá / Ela Veio Do Lado De Lá / Fui Sambando, Fui Chegando / Retalhos De Cetim / Violão Não Se Empresta A Ninguém",321
A Dora Adora,321
Fala Mangueira,321
Mania de Sofrer,321
Arte e Ofício,321
A Idade dos Homens,321
Gafieira,321
Menino Sem Juízo (Garoto maroto),321
Dia de Sol,321
Piscinão,321
A Gente É Tudo Isso,321
Nosso Xote,321
Tristeza (Goodbye Sadness),321
Um Lindo Sonho,321
Tomara,321
Vem Morena,321
Nega Samambaia,321
Me engana que eu gosto / Pura semente,321
Beijo Doce / Para de Pirraça,321
Partido,321
Mais um Caso de Amor,321
Nega Neguinha,321
Eu Vou,321
Meu,321
Nós e o Luar,321
O Que É o Que É (Ao Vivo),321
É Demais,321
Sufoco / Menino Sem Juízo / Encontros e Despedida,321
Nesse embalo,321
Frases De Amor,321
Casa um da Vila,321
Noite Perfeita,321
Dust in the Wind,321
Dança Do Tempo,321
32 De Fevereiro,321
Interfone,321
Eu Vou Torcer,321
Degraus Da Vida,321
Canto I,321
Jesuino Galo Doido,321
Contatinho,321
Pão Que Alimenta / Nascente da Paz / Vra de Família,321
Alô Noel,321
Rueira,321
"Ô Irene / Bagaço da laranja / Hoje eu vou pagodear / Menina de aruanda / Macumba da nega / Vai lá, vai lá ",321
Caminho Sem Amor,321
Rua Dos Gusmões,321
Coincidência,321
Pé de Vento,321
Roupa de Chita,321
Somos do Interior,321
Puxando,321
E Que Deus Ajude,321
Mato Queimado,321
Você Partiu Meu Coração (feat. Anitta & Wesley Safadão),321
Punhado de Bambas,321
Dia a Dia / Nada,321
Siri Recheado e o Cacete,321
Coração Blindado,321
"Exaltaçã À Mangueira / Sei Lá, Mangueira / Mundo de Zinco",321
É (Superstar),321
Dina,321
Isto Aqui O Que E,321
Isso é amor,321
Rosa De Ouro,321
"Agora Chegou A Vez Vou Cantar: Mulher De Mangueira, Mulher Brasileira Em Primeiro Lugar / Citação: Mulher Brasileira",321
Para Ver as Meninas,321
Você Passou,321
"Meu Deus, Meu Deus, Está Extinta A Escravidão?",321
Depois da Briga / Absoluta,321
Benvinda,321
Faca De Ponta,321
Maria Da Favela,321
No Pé Que Está,321
Corcovado,321
Toda Noite Sonho,321
Para Com Esse Papo / Sabor Morango / Acelera / Já Virou Rotina,321
O Porto,321
Divino,321
Maracatú Atômico,321
VOCÊ DEIXOU MARCAS,321
Se Eu Largar o Freio / Acordar Com Você,321
Defeito de Mulher,321
Vitória da Ilusão,321
Boca Sem Dente / Incluindo Rap: Não Soube Escolher,321
Parceiro,321
Eu Sou de Jorge,321
No Meu País,321
Perdoa Amor,321
No Rancho Fundo,321
Clima Quente,321
Tempos Difíceis,321
Sabado à noite,321
Mar de Carinho,321
Pode Requebrar,321
Medley: O Morro Nao Tem Vez,321
Jogo de Sedução / Segura o Samba,321
Sinto Muito Em Lhe Dizer,321
Neblina,321
4 da Manhã – Deluxe Edition,321
40 Anos,321
Tico Tico,321
Igual a Você,321
"Poeira do caminho/chora viola, chora",321
Da Pele Preta,320
Querendo Futicar,320
Tanto Fez ou Tanto Faz,320
Até de Avião / Povo de Arrunda,320
Sobrenatural (Cadê você),320
Aos Seus Cuidados,320
Cuidado Cupido,320
Balanço da Canoa,320
300 Anos / Não Tem Pra Ninguém / Ela Me Disse / Trem das Onze,320
Pra Que Pedir Perdão?,320
Tradição Vai No Bexiga Pra Ver,320
Seleção de Pagodes da Vela,320
Sem direção,320
Hey Ma,320
Quebrou a onda,320
Remexe mexe,320
De Vidas Atrás,320
Golpe de Azar,320
Gosto de Festa,320
Não Me Fale Das Flores,320
Quem É Bom Já Nasce Feito,320
Realeza,320
Isso É Que Dá / Ponto Final / Saudade Inocente / Acordar Com Você,320
Latente,320
Chote de Copacabana,320
The Next Episode,320
Caprichando No Pagode,320
Guerra e Paz / Isso é o Amor,320
Azul do Meu Céu,320
De Onde Eu Venho / Teu Sorriso / Dona Dos Meus Sonhos / Retrato Cantado de um Amor,320
Isso é que é amor,320
Aqui Em Casa,320
Não quero saber de ti ti ti,320
Ave Maria no Morro,320
Avenida Iluminada,320
Aventureiro,320
Pra Nao Pensar Em Voce,320
Último Desejo / E o Mundo Não Se Acabou,320
Averiguações,320
Sem Retroceder,320
Antiga Escritura / Utopia,320
Sem Amor e Sem Carinho,320
Promessa ao Gantois,320
Quem Não Bebe Não Vê o Mundo Girar (Cara Cheia),320
The Blues Walk,320
Quem Ama É Quem Chora,320
Psycho Killer,320
Prêmio e Castigo,320
Lapa Década de Trinta,320
Auto Estima,320
Balança o Saco (Frevo e Folia),320
Não É Economia (Alô Pandeiro),320
Quem Foi Que Disse,320
Quem é de samba é mesmo,320
Investe Em Mim,320
Vai no Bixiga pra Ver / Pot Pourri Ataulfo Alves,320
Pra Não Ta Sozinho,320
Insensatez / Corcovado,320
Canto para um Amor Sem Fim,320
O Homem Dos Três Corações (Pelé),320
De Mãos Dadas,320
Vai no Bixiga Pra Ver/Pot Pourri Ataulfo Alves,320
Difícil,320
Quem Me Olha Te Vê,320
De Volta Pro Aconchego,320
Aprendi a Ser Feliz,320
Baby Baby,320
Deixa Eu Ir À Luta / Sem Retroceder / Fatalmente / Fim da Tristeza,320
Terra Gira,320
O Destino do Pescador,320
Vamos Lá,320
Bagulho No Bumba,320
Sonhos e Planos,320
Rede velha,320
Vamos Decolar,320
Jóia rara,320
Hotel (feat. R. Kelly),320
Kalú,320
O Favelado,320
100 Anos de Liberdade / O Saber Poético da Literatura de Cordel / Os Cinco Bailes da História do Rio,320
Quanto Mais Prazer,320
Dança da Vassoura,320
Prepare o Seu Coração / Disparada,320
Tic,320
Somewhere Only We Know,320
20 De Novembro,320
In Da Club,320
Cara de Boboca,320
Quase,320
Quase Um Mês,320
Pé no Chão,320
Quando É Amor,320
Velho Amor / Frenesi / Ainda Resta uma Bagagem / Só Penso No Lar,320
Teu Abrigo / Cilada / Desafio / Oposto do Meu Ser,320
Refém / 12 Horas,320
Sonho de um sonho,320
Som sagrado,320
Veja bem meu bem,320
Sonho de um carnaval,320
Seja Sambista Também / Do Fundo Do Nosso Quintal,320
Seja Sambista Também,320
Baiana Da Gema,320
Já Falei com Você,320
Iaia / Bagaço da Laranja,320
Folha Morte,320
"Folia, Carnaval E Cinzas",320
Foram Tantas Coisas,320
Deixa De Banca,320
I Know What You Want (feat. Flipmode Squad),320
Quando o Mal Virar Mel,320
De,320
Já Não Somos Dois,320
Juremeiro,320
Fonte do Seu Prazer,320
Já Pedi Pra Você Parar,320
União,320
How We Do,320
Gente Malvada / Subir Sem Cantar,320
Cara a cara,320
In The Mood (Edmundo) / Incluindo Raps: É Preciso Lutar / Sinistro (A Rã),320
Fuzuê,320
Fogo De Saudade,320
"Não Te Perdoei, Nem Vou Perdoar / Meu Relógio Parou / Vai Vadiar",320
...E Tome Partido,320
Chupa Cabra Com Ketchup,320
Josué,320
22 Minutos / Sintomas de Amor,320
Tortura De Amor,320
Teu Silêncio,320
Arte da Conquista,320
Não Posso Dizer Adeus,320
La llorona,320
Hoje Livre Sou,320
Culpas,320
Culpa do Santo,320
Vailevando,320
Do Jeito Q' Eu Gosto,320
Que Situação / Deixa Acontecer,320
Jogo de Sedução (Acústico),320
Hino Nacional Brasileiro,320
Flores em Vida,320
Aos pés da Cruz / Emília,320
Tragedia no Fundo do Mar,320
O Barba Azul,320
Dilemma,320
Atire A Primeira Pedra,320
Sorri Sorridi Smile Sonríe,320
Juiz de Toda Humanidade,320
Vem No Movimento,320
Valsa Triste,320
Badabauê (Ao Vivo),320
Sonho de Tesouro (Acústico),320
Valsa Teu Nome,320
Kriptonita,320
Thriller,320
Pra não dar bandeira,320
Sobe e desce,320
Solitário Surfista,320
Valeu Pra Aprender / Tem Dó de Mim/ Pra Ser Minha Musa / Favela Fashion Week,320
Vendi Meu Peixe,320
De Conversa Em Conversa,320
La Belle de Jour,320
Homem,320
Fé Nas Malucas,320
Hoje a Noite É Nossa / Me Faz Feliz,320
De Frente Ao Crime,320
Influência Do Jazz,320
Ói Nóis Aqui Traveis,320
Fogo No Paiol,320
0800 / Pagode da Comunidade,320
Tem mais samba,320
Barbudinho,320
Cena de Cinema,320
Meu Nome é Ninguém,320
Vou Mudar,320
Meu Nome É Favela (Ao Vivo),320
A Mangueira Não Morreu,320
Eterna Lua de Mel,320
Afina a Viola / Isso É Fundo de Quintal,320
Nascente / Meu Sorriso / Difícil Resposta / Oa Oa Canção de Amor,320
Cem Anos De Perdão,320
Meu Gosto Abracado a Ilusao,320
Para Machuchar Meu Coracao,320
Para Um Amor No Recife,320
Cheia De Manias,320
Configurações Do Amor,320
Ebony and Ivory,320
Para Ver as Meninas,320
Tá Que Tá,320
Celebrar o Amor,320
Meu Bem Querer,320
Parati,320
Parece Criança / Encontro / Amor Que Nunca Vi,320
O Ultimo Tango,320
Agradecida a Deus,320
Mestre Sala Dos Mares,320
Meu País,320
Comunidade,320
Paixão Emoldurada,320
Brinde ao Cansaco,320
Paixão Errada,320
Esta melodia,320
Ela Diz Que Me Ama,320
Só Danço Samba / o Pato,320
Samba de Arerê / Rap o Simpático,320
Certeza De Você Voltar,320
Desenganos,320
Acesa,320
"Meus Filhos, Meu Tesouro",320
Véia,320
Estonteante / Preliminares,320
Meu refrao,320
Meu bloco,320
Estou ficando louco,320
Meu barraco,320
Brincar de Ser Feliz,320
Desejo Contido,320
Compreensão,320
Meu Sabiá,320
Só,320
Adeus América,320
Meu Recado,320
Meu Querubim,320
Partido ao Cubo,320
Conselho / Insensato Destino / Inigualável Paixão / Madalena do Jucú / Sorriso Negro (Ao Vivo),320
"Pará, O Mundo Místico Dos Caruanas, Nas Águas Do Patu",320
E Saudade / Casamento Não,320
É Doloroso,320
Me Olha,320
O Seu Tom / Águas de Março,320
Pega Esse Orgulho,320
Me Convenceu,320
Eu Vou Deixar,320
Big Mondays,320
Você Não Parece Mais Você (Ao Vivo),320
Tô Feliz Demais,320
Alimenta Meu Sonho / Natural / Quando Você Me Beija,320
Matriz ou filial,320
A Ginga De Yaya,320
Castiguei,320
Sunshine,320
A Gente Sempre Ganha,320
O Samba Tai,320
Tenha Pena De Mim,320
Voce nao ouviou,320
Se Não Der Não Deu (feat. Stephan),320
Pennsylvania 6,320
Maria Santinha,320
Pequenos Detalhes,320
No Mistério Do Samba,320
Eu Te Quero,320
Cuca Maluca (feat. Ovídio Britto),320
Dez Pras Três,320
Tão Natural,320
Eu Não Existo Sem Você,320
Menino Deus,320
Passarinhos,320
O Teu Cabelo Não Nega (Só Dá Lá Lá),320
Menina Linda,320
O Tempero de Dona Yá Yá,320
Eu Queria Ela (Amor Proibido),320
Eu Quero Te Amar,320
Eu Quero Um Samba,320
Eu Quero É Botar Meu Bloco na Rua,320
Mel pra Minha Dor,320
Medley: O Amor E A Rosa/Mulher De Trinta/Palhacada,320
Samba De uma Nota Só,320
Desacostumei de Carinho,320
Tendencia,320
Samba De Orly (Samba De Fiumicino),320
Você Virou Saudade,320
Nem ouro nem prata,320
Medley: Toalha de Mesa / Pedrinhas de Côr / Idade de Fazer Bobagem / Marina / Balada Nº 7 / O Neguinho e a Senhorita / Volta por Cima,320
"Eu Sou Mulher, Eu Sou Feliz",320
Nervos De Aco,320
Quem bate,320
Nao Tão Menos Semelhante/deixa Estar/fada/frasco Pequeno,320
Bom Crioulo,320
SenSes,320
Deus e Eu No Sertão,320
Mulher de Amigo Meu,320
Mulher da melhor qualidade,320
Os Anjos Dizem Amém,320
Zoodstock,320
Mulher Rendeira,320
Mulher Que Não Dá Samba,320
Ole ola,320
Deus Abençõe,320
Zigue Zague,320
Zig Zag,320
Tudo De Novo,320
Em Barco Que Navega Malandro Não Navega Mané,320
Zebu,320
Entre Linhas,320
Muito obrigado,320
Os Que Sofrem,320
Mucuripe (feat. Fagner),320
Moço,320
Saudade Fêz Um Samba (Saudade Made a Samba),320
Saudade Fêz um Samba,320
Chattanooga Choo,320
Tudo Improvisado,320
A Volta Do Boêmio (Ao Vivo),320
A Tonga da Mironga do Kabuletê,320
Enquanto Deus Consentir,320
Ser maravilhoso,320
Em Meu Lugar,320
Olhos Coloridos,320
Olá Meu Bem,320
Tema de Abertura,320
Onde O Brasil Aprendeu A Liberdade,320
Em Qualquer Lugar,320
Tema de Gafieira Flor de Liz,320
Olha o Jeito Que Eu Tô,320
divino amor,320
Onde andará você,320
[EXTRA] Mais Samba (Bar da Maria),320
Mãe Oxum,320
Tempero Brasileiro,320
Encontro Das Águas,320
Santas almas benditas,320
Só faltou você,320
Mutirão de Amor,320
Zé da ralé,320
Santa Sara,320
Encontros e Desencontros,320
Coisas Do Coração,320
Orgulho Bobo,320
Em Nome Do Amor,320
A Terceira Idade,320
Oh Nosso Amor Aí,320
Bossa Antigua,320
"Morena, Boca De Ouro",320
Ousadia do olhar,320
A rã,320
A vida é bonita sem você,320
Espere um Pouco,320
Ela Une Todas As Coisas / Um Dia Pra Nós Dois / Te Quero / Mundo de Ilusão,320
Como Dizia o Poeta,320
Chegue Chegando,320
Pagode Da Dona Yvone/ Bambas De Berço/ O Dia Se Zangou,320
Esquece,320
Chamego De Crioula,320
Bom Moço,320
Águas de Cachoeira,320
What's Luv? (feat. Ja,320
Como Seria,320
Abrigo de Vagabundo,320
Desgosto Profundo,320
Minha Drogaria,320
Pai do Seu Neném,320
Como Será ? (Ano 2000),320
Minha Cachaça,320
Como Será O Ano 2000?,320
O samba vai começar,320
Todo Fim De Tarde,320
Só Eu Só,320
Bom tempo,320
Despedida De Mangueira,320
Sente O Tambor,320
Trocando Olhares,320
Tudo Mudou,320
Comando Geral,320
Errei erramos,320
Erro Maior,320
Ouço uma Voz,320
Chapéu de Couro,320
A beleza é você menina,320
Escolha Errada,320
Molha meus lábios,320
Separação / Negra Angela,320
Moleque indigesto,320
Chance pra Gente Voltar,320
Nada Me Embaraça,320
Xote das Meninas,320
Ela e sua janela,320
Ela desatinou,320
Modinha,320
Moda Da Aba: Na Aba / Agora É Moda (Resposta Da Aba),320
Nada Vai Nos Separar,320
Comida Caseira,320
Oâ Oâ (Canção do Amor),320
Samba do Avião / Aquele Abraço,320
Voce De Volta/Primeiro Amor/Domingo,320
Alegria das Flores,320
Maria Conga,320
Sou do Sereno,320
Feito Traça,320
Amor Perfeito / Maravilha Te Amar / Domingo,320
É Tanta Essa Dor,320
Corpo Fechado,320
Lá Vem Ela / Só Pra Ver Você Sambar / Na Barra da Saia,320
Um Sujeito Popular,320
Felicidade Pra Dois,320
