titulo,valor
Hino do Atlético Mineiro,10
Resultado da Pescaria,10
24 Horas de Amor,10
Estranhou o Que? (Ao Vivo),10
Hino do Náutico (Oficial),10
Hino do E. C. Bahia,10
O Dia pra Você,10
Bendito,10
Hino do Fortaleza,10
Hino do Goiás (Oficial),10
Hino do Guarani,10
Favela Fashion Week,10
Luz do Desejo / Cartão Postal,10
Dobrado 220,10
Exaltação à Mangueira,10
Camará / Pra Ficar,10
Dança Comigo Outra Vez,10
Se o Caminho É Meu (Acústico),10
Pedindo Bis,10
Parasita,10
Marola de Maré,10
Silêncio No Olhar,10
Sinuca De Bico,10
Anunciação Tricolor,10
Lama nas Ruas,10
Pode Requebrar,10
Acendeu a Vela / Comunidade Chora,10
Pra Não Ta Sozinho,10
Doce de Leite,10
Somos do Interior,10
Oh Timão,10
Set #3,10
Pagode do Lalau,10
Felicidade Escondida,10
A Flor e o Espinho / Quando Eu Me Chamar Saudade,10
Se liga Doutor,10
Caminho de Lua Cheia,10
Pedra No Caminho,10
Jubileu,10
Malaguena Salerosa,10
Se Você Me Der a Mão / Valeu Raoni,10
Jura Quebrada,10
Oya / Sem Segredo / Chegamos Ao Fim,10
Um amor de verdade / Que pecado,10
Vacilão,10
Maria Madalena da Portela,10
Uma Chance,10
Siente Mi Amor,10
Preço Da Traição/A Mulher Do Malandro,10
Carta Musicada / Timidez / Minhas Andanças,10
Mastruco e Catuaba,10
Malene Xango Ogun Beira Mar / Escenas de la Macumba,10
Chama de Saudade,10
Leviana / O Meu Amor Tem Preço / Contentamento,10
Canção Do Marinheiro,10
"Sem Ataque, Sem Defesa",10
Prisão Especial,10
É Geral,10
Pra Desengomar,10
Feijoada Completa (Ao Vivo),10
Saudade Que Não Se Desfaz,10
Pra Gente Ficar Numa Boa,10
A Flexa,10
Carona do Amor / Mais uma Vez / Alma Gêmea,10
Paixão Oferecida,10
Planta Imoral,10
"Falando Sério / Ontem, Hoje e Amanhã / Mulher da Minha Vida ",10
Acendeu a Vela / Majestade do Samba / A Comunidade Chegou,10
Tá Pensando Que Eu Tô de Bobeira,10
Meu Compadre,10
Saudades De Minha Terra,10
Enredo do meu samba,9
O Barquinho,9
"Cana mé branquinha, quero ver perder a linha",9
"Verde Que Te Quero Rosa,semente Vivo Do Samba",9
Zé Do Caroço,9
E Baiana / Está Chegando a Hora / Cidade Maravilhosa,9
Enredo do meu samba,9
Partido alto,9
Festa do círio de Nazaré,9
Criacao Do Mundo Na Tradicao Nago,9
Noches De San Miguel,8
A Volta da Luana,8
Sandia Fresca,8
Malandro É Malandro e Mané É Mané,8
Cocórocó,8
"KZOMBA, FESTA DA RACA (ESCOLA DE VILA ISABEL)",8
Latino Comparsa,8
Unidos da Tijuca 2012,8
Portela 2012,8
Sangue Bom,8
Beija Flor 2012,8
O Neguinho E A Senhorita / O Campeão (Meu Time),8
Fire,8
Vou Te Matar De Cheiro,8
Com Que Roupa,8
Bao Zhu Yi Sheng Da Di Chun,8
Leona,8
Lá Na Colina,8
Vila Isabel 2012,8
Sempre Ao Teu Lado,8
Hino Do Clube de Regatas Vasco da Gama,8
Este Mundo É Uma Roleta,8
Enredo Do Meu Samba,8
Sonhar Com o Rei Dá Leão,8
Deixa A Gira Girar,8
"In Memoriam (September 11, 2001)",8
Não Sou Mais Disso,7
Vatapá,7
Mangueira,7
Tribo dos Carajás (Aruaña Açu),7
Não Tão Menos Semelhante,7
Asa Branca,6
Liberar Geral,6
Pasargada (O Amigo do Rei),6
Papel de Pão,6
Malandro Não Vacila,6
Nunca,6
O Surdo,6
Diga Que Valeu,6
Alma Boêmia,6
Eu Nunca Amei Assim,6
Lenço,6
As Forças Da Natureza,6
Ainda É Tempo Pra Ser Feliz,6
Mel Na Boca,6
Súplica,6
Flor De Lis,6
Ciúme Doentio,6
Andaraí 2018 / Quem Conta um Conto Aumenta um Ponto com a Certeza de Quem Viu! Mas Não Leve Tão a Sério é 1° de Abril,6
Feitio de Paixão,5
Enredo Do Meu Samba,5
Falso Herói,5
Oxossi / Citação: Ponto De Oxossi,5
Identidade,5
Oyá / Tô a Bangu,5
Samba Pras Moças,5
A Fumaça Já Subiu Pra Cuca,5
No Mesmo Manto,5
Estranhou O Quê?,5
Cantei Só Pra Distrair,5
Portela Na Avenida / Lendas e Mistérios da Amazônia / Foi um Rio Que Passou Na Minha Vida,5
"Enquanto Houver Manueira / Onde Estão Os Tamborins? / Levanta, Mangueira",5
Exaltação à Mangueira/ Folhas Secas (Ao Vivo),5
Samba de enredo: Abrakadabra,5
O Destino de Maria,5
Liberdade! Liberdade! Abra as Asas Sobre nós,5
Vida Da Minha Vida,5
No Ano da Copa Bota No MeioNo Ano da Copa Bota no Meio,5
Minha,5
Tive Sim,5
Pranto Que Chorei,5
Amor Dos Deuses,5
Eu e você sempre,5
Vem Meu Amor,5
Morena,5
Teste Ao Samba,5
"Pretas, Brancas e Morenas (Ao Vivo)",5
Alegria,5
Vara De Família,5
Gamação Danada,5
Bandeira Da Fé,5
Milla,5
Nossa Escola,5
Abrakadabra / O Despertar Dos Mágicos / Rio De Lá Prá Cá / Quando O Samba Era Samba,5
Água De Chuva No Mar,5
Livre para Sonhar,5
A Pureza Da Flor,4
Prefixo de verão,4
Disfarça E Chora,4
Cama E Mesa,4
Prata da Noite,4
São José de Madureira,4
Pandeiro e Viola,4
O Dia Se Zangou,4
Voce Me Abandonou,4
Pressentimento,4
Com A Boca no Mundo (Quem Não Se Comunica),4
O Dono Da Dor,4
Faz uma loucura por mim,4
Saudade Do Amor,4
Sem Endereço,4
Rio antigo,4
Casa grande e senzala,4
A.B.C. Do Carnaval À Maneira da Literatura de Cordel,4
Telegrama,4
Aqueles Morros,4
Rio Antigo (Como Nos Velhos Tempos),4
O Bingo,4
"Vai Sacudir, Vai Abalar ",4
Para um Amor no Recife,4
Poder da Criação,4
Retalhos de cetim,4
Primeira Escola,4
O Canto da Cidade,4
Dolores E Suas Desilusões / Coração Em Desalinho,4
Toda A Hora,4
Filosofia,4
Pisa Como Eu Pisei / Brincadeira Tem Hora / Quando Eu Contar (Iaia),4
O Sonho Não Acabou,4
A Pureza da Flor,4
Parabéns pra você,4
Um Velho Malandro de Corpo Fechado,4
Sim,4
Pura Semente,4
Velocidade da Luz,4
Dança Do Vampiro,4
Foi um Rio Que Passou na Minha Vida,4
Onde o Brasil Aprendeu a Liberdade,4
Tributo à Nenê,4
Já é,4
Fui Obrigado a Chorar,4
One Kiss (with Dua Lipa),4
Mas Que Nada,4
Lucidez,4
Logo agora,4
Coração feliz,4
O Pequeno Burguês,4
Ratatúia,4
Pra Matar Preconceito,4
Quem é Você,4
Sufoco,4
Cidade Vizinha,4
A Culpada Foi Quitéria,4
Ilha De Maré,4
Saigon,4
Terra Brazilis,4
Apelo,4
Na Raba Toma Tapão,4
Supra Sumo Do Amor,4
Cabelo Pixaim,4
Vacilão,4
Cabelo Pixaim,4
Mordomia,4
Não Vou Chorar,4
Morena Bela,4
Se Eu For Falar De Tristeza,4
Meiguice Descarada,4
Não Quero Despedida / Separação (feat. Mumuzinho),3
Alegria De Vocês,3
Salve A Lama Negra,3
Samba Guerreiro,3
Patota De Cosme,3
Alguém Me Avisou / Saco Cheio / Bebeto Loteria,3
"Paraiba Do Norte, Maranhão",3
Saco de feijão,3
Deixe Estar,3
Deixa,3
Samba Quente / Olha o Samba Sinhá / Catinguelê / Quem Não Tem Cabelo / Aí Que Quebra a Rocha,3
Nunca Vi Você Tão Triste,3
Papo de Homem e Mulher,3
Sem Rancor,3
Seja Sambista Também,3
Não Fique Assim,3
Seu Balancê,3
Alto Lá,3
Dom Bosco de Itaquera,3
Não é assim,3
Nêga Dadivosa,3
Patota de Cosme,3
Pipoca,3
De Bar em Bar,3
Peraê,3
Piscinão,3
As 40 Dps,3
Saideira,3
Depois De Madureira,3
A Rasteira do Presidente,3
"Alma Boêmia / Você É O Espinho E Não A Flor /A Vitória Demora, Mas Vem ",3
Defunto Caguete,3
Deixe Estar / Frasco Pequeno (feat. Marquinhos Pqd),3
Desde Que O Samba É Samba,3
Papel Principal,3
Amizade Zona Leste,3
Quando o Morcego Doar Sangue,3
Praieiro,3
O Quitandeiro,3
Bati Cabeça,3
Pra Voce Nao Me Esquecer,3
A Voz Do Morro,3
Pra Que Discutir Com Madame,3
Dor de Amor,3
Onde está / Volta de vez pra mim,3
Quem Usa Antena é Televisão,3
Quero Sim,3
É Lenha,3
Ontem,3
Batuque Na Cozinha,3
Snow (Hey Oh),3
Abuso de poder,3
Quem é Ela?,3
Dona da Casa / Eu vi a Pomba na Areia / Samba de Caboclo,3
É Isso Que Eu Mereço,3
A Vitória Demora Mas Vem,3
Santo Remédio,3
Prazer da Serrinha,3
De Sampa a São Luiz,3
Precipício,3
Prova De Carinho,3
Saudade Inocente,3
Amor não é por aí,3
Propagas,3
Saudade Louca,3
O X do Problema,3
Amor e Festança,3
Pega Eu,3
Amor dos Deuses / Sem Segredo,3
Saudades Da Guanabara,3
Primeira da Cidade Líder,3
O Time do Povo (Corinthians) [feat. Mato Seco & Lokazoras],3
Sonho de Valsa,3
Bangú I,3
Dandalunda,3
Quando Bate uma Saudade,3
Preá Comeu,3
O Sol e a Brisa,3
Bar da Esquina,3
O Mundo é um Moinho,3
Bebeto Loteria,3
Sexo Falado,3
Assim Dança o Brasil,3
Pai Véio 171,3
"Por Querer, Sem Querer",3
É sempre assim,3
Resto de Esperança,3
É tanta essa dor,3
"Benza, Deus",3
Pela hora,3
Pedaço de Ilusão,3
Bicho Feroz,3
Shortinho Saint,3
Despejo Na Favela,3
Poeta Do Morro,3
Além Do Espelho,3
Além De Tudo / Retalhos De Cetim / Charlie Brown,3
Palpite Infeliz,3
Seja Mais Você,3
O Bicho Que Deu,3
Pandeiro E Meu Nome,3
Rio Sem Água,3
Rio Zé Pereira,3
Pago Pra Ver,3
Se Você Me Der a Mão,3
"Alô, Gatinha!",3
Overdose de Cocada,3
Quintal do Céu / Merece Respeito / Fases do Amor / Mar de Carinho / Timida Tentação / Facho de Esperança / Malandro Sou Eu (Ao Vivo),3
Água benta / É ouro só (Participação especial de Leci Brandão),3
Se Houvesse Um Jeito,3
Raiz e Flor,3
Ralando O Tchan (Dança Do Ventre),3
Se Liga Doutor (Ao Vivo),3
Rapunzel,3
Raça Brasileira,3
Amar como eu te amei,3
De Qualquer Maneira,3
Pot,3
Se Não Fosse o Samba,3
Recado de Fé,3
Amantes Da Noite,3
Artifício,3
Arerê,3
Amanhã É Sábado,3
"Amor, Agora Não",3
Ângela,3
E a vida mudou,3
Compasso do Amor,3
Camisa 12,3
Minhas Madrugadas / Pecado Capital,3
Morro da Casa Verde,3
Uniao Da Ilha Do Gouvernador,3
Moro na roça (feat. Xandy de Pilares),3
Herança Popular (feat. Hamilton de Holanda),3
Coisas Banais,3
Feitiço da Vila,3
Coisa da Antiga,3
Coisa Da Antiga,3
Cabelos Brancos (feat. Paulinho Moska),3
"Cabô, Meu Pai ",3
Fora de Ocasião,3
Jogo De Angola,3
Jeito Criança,3
Minha Sogra Parece Sapatão,3
Vida De Compositor,3
Minha Missão,3
Levada Desse Tantã,3
Timidez,3
Cotidiano,3
Milagre,3
Meu Poeta (feat. Zeca Pagodinho),3
Meu Off Rio,3
Colina Maldita (feat. Genaro),3
Caviar,3
1800 colinas,3
Unidos de Santa Bárbara,3
Estrela de madureira,3
A Paixao e a Jura,3
A Oitava Cor,3
Tempo de Criança,3
Unidos do Peruche,3
Na Boca Da Avenida,3
Tempo de Don Don,3
Tempo ê,3
Cuca Quente,3
Brilho de Cristal,3
Jongo do Irmão Café,3
Você Quer Voltar / Prazer da Serrinha,3
Laços de Amor,3
2005,3
Máscara Negra / Mulata Ye Ye Ye,3
Violência Gera Violência,3
Você Passa Eu Acho Graça,3
Mutirão De Amor,3
Viola Em Bandoleira,3
Vai Meu Samba,3
"Bum, Bum Paticumbum Prugurundum",3
Mulher Traída,3
Meu Modo De Ser,3
Toda Minha Verdade,3
Jornal da Morte (Uma Edição Extra) (feat. Roberto Silva),3
Filho De Jorge,3
Vem pra ser meu refrão,3
Chove Chuva,3
Manivela,3
Cantando,3
Luz do Repente,3
Vôo de Paz,3
Fita Amarela,3
Tudo Se Transformou,3
Cara Caramba Sou Camaleão,3
Lá Vai Marola,3
Faca De Ponta,3
Candongueiro,3
Canto Do Trabalhador,3
Malandro Sou Eu,3
Uirapuru da Mooca,3
Inigualável Paixao / Jogo de Azar,3
Canto de Rainha,3
Madalena,3
100% Você,3
Fala Tu Que Eu Tô Cansado,3
Falador Passa Mal,3
Falange do Ere,3
Cansei de Esperar Você,3
Candidato Caô Caô,3
Meu Apelo,3
Tradição,3
Merece Respeito,3
Menor Abandonado,3
Menino Sem Juizo,3
Menino Deus,3
Xô Satanás,3
A Batucada dos Nossos Tantans / Nega Celeste,3
Torcida Jovem,3
A Dança Do Bumbum,3
Fogueira de uma Paixão,3
Fogo de saudade,3
Tradição Albertinense,3
Candeeiro da Vovó (Ao Vivo),3
Loucuras De Uma Paixão,3
Me Faz Um Dengo,3
Me Faz Feliz,3
Eva (Eva),3
Verdadeira Chama / Levada Desse Tantã,3
Verdadeira Chama,3
Flor da Vila Dalila,3
Chua,3
Trilha Do Amor,3
Imperador do Ipiranga,3
Conversa de Botequim,3
Filosofia Do Samba,3
Fumo de Rolo,3
Judia De Mim,3
Já é (feat. Jorge Aragão),3
Zé Meningite,3
"Kizomba, a Festa da Raça ",3
Nação Corinthians,3
Já Mandei Botar Dendê,3
Nega da Feira,3
Coração Radiante,3
Nega do peito,3
Gamação,3
Borboleta Cega,3
Novos tempos,3
Te Gosto,3
Já Fui uma Brasa,3
Viva a Natureza,3
Como Dizia O Mestre,3
Gaviões da Fiel,3
Viver,3
Tatuagem,3
No Tempo Do Vovô,3
Gamação Danada,3
Nervos De Aço,3
Bom ambiente,3
Nosso Miudinho,3
"Amigo do Sol, Amigo da Chuva",2
Pesquisa no Google (feat. Henrique & Diego),2
Despacito,2
Quintal Do Céu,2
Esperando na janela,2
Ai Que Saudade Que Eu Tenho,2
Voa Voa,2
Ah! Como Eu Amei,2
Quem É Ela,2
Vivo isolado do mundo / Amor não é brinquedo,2
Não Quero Mais Amar a Ninguém / Pranto de Poeta / Todo Tempo Que Eu Viver,2
Maria Sapatão / Cabeleira do Zezé / Nós os Carecas,2
"Fatumbi, A Ilha De Todos Os Santos",2
Faraó Divindade Do Egito / Ladeira Do Pelô / Doce Obsessão,2
Dona dos Meus Sonhos,2
"Maria Bethânia, a Menina Dos Olhos de Oyá",2
Sempre Acesa,2
A Heroína das Sete Magias (1999),2
Os Heróis Da Resistência,2
Nossa Gente (Avisa Lá),2
Vê Se Me Escuta,2
Exaltasamba A Villa,2
Marrom Da Cor Do Samba,2
A Epopéia de Zumbi 1,2
Chuva De Verão,2
Puxa Agarra e Beija (feat. Aviões do Forró),2
Mas Quem Disse Que Eu Te Esqueço,2
Marinheiro Só / Cada Macaco no seu Galho (Chô Chuá) / Brincadeira Tem Hora (feat. Xande de Pilares),2
Ilusão,2
Mariacaipirinha,2
Boca Sem Dente / Eu Não Fui Convidado,2
"Avenida Brasil, Tudo Passa, Quem Não Viu",2
Lucidez / Falso Herói,2
Quero Sentir De Novo / Oposto Do Meu Ser,2
Xibom Bombom,2
Mascarada,2
Nossa Escola,2
Quero Ver Você no Baile,2
Lucidez,2
Volta,2
Trapaças do Amor (feat. Reinaldo),2
Me Leva Junto Com Você,2
Acabou,2
Oloan,2
Favo de Mel,2
Solitário Surfista / Surfista Solitário,2
A Batucada Dos Nossos Tantãs/ Samba Pras Moças,2
Faz Assim,2
Amar É Bom,2
Camisa 12,2
I Follow Rivers,2
Não Tive A Intenção,2
Som Brasil,2
"Talarico, Ladrão De Mulher",2
Eu agora sou feliz,2
Baianidade Nagô (Ao Vivo),2
Itapoan,2
Deixa Eu Ir a Luta,2
Abrakadabra,2
Baianidade nagô,2
Viagem Encantada Pindorama Adentro,2
Talismã,2
Coração Em Desalinho / Não Quero Mais Saber Dela / Caxambu,2
Ive Brussell,2
Oceano,2
Carrinho De Mão,2
É d’Oxum,2
Solidao,2
Pipoca (Ao Vivo),2
Amazonia (Inferno Verde),2
Trapaças do amor,2
Amigo É Pra Essas Coisas,2
Ameno Resedá,2
Trapaça,2
Fogo de Saudade,2
Espumas ao Vento,2
Carona Do Amor,2
Medalhas e Brasões,2
Coração,2
Eva,2
Pura Adrenalina,2
Samba for practise 120bpm,2
Esqueci de Te Esquecer,2
Samba for practise 90bpm,2
Logo Dou um Jeito,2
Livre Pra Voar (Quando A Gente Se Encontrar),2
Iaiá Do Cais Dourado,2
Socorro,2
Noites de Luanda,2
I'd Rather Hurt Myself,2
Onde Anda Você,2
Mel Pra Minha Dor,2
Conselho / Insensato Destino / Coisa de Pele,2
Faraó,2
Candongueiro,2
Não Faz Sentido,2
We Are The World Of Carnaval,2
Canto da Razão,2
Infinito Particular,2
"Passarinho, Passarola, Quero Ver Voar",2
Bola De Sabão,2
Valongo,2
Vou Botar Teu Nome Na Macumba / Posso Até Me Apaixonar,2
Velho Ateu,2
Quando o Samba Acabou,2
Quando o Sol Nascer,2
Quando o Sol Nascer / Ainda Resta uma Bagagem / Sem Teu Calor,2
Não Dá Mais Pra Segurar (Explode Coração),2
Acordar Com Você,2
Amor Sem Fim,2
Amor Que Não Te Deixa,2
Pé do Meu Samba,2
"Um Barraco Na Vila / Feliz da Vila / Filho da Vila / Isabel / Vilancete (feat. Gaúcho da Vila, Agrião, Raoni Ventapane, Jejê do Caminho & Jorge Tropical)",2
Tá Louco Héin (feat. Sorriso Maroto),2
É Preciso Cantar,2
Senhora liberdade,2
Senhora Tentação (Meu Drama),2
Maneiras,2
Doce Paixão,2
Paulicéia Desvairada,2
Oxum,2
Sentimento de Posse,2
Capoeira,2
Confesso,2
Capital do Samba,2
Você Gosta,2
Ajoelhou / Mamãe Eu Quero / Me Dá um Dinheiro Aí,2
Capital Do Samba / Exaltação A Mangueira / A Mangueira E Muito Grande / Sempre Mangueira / Semente Do Samba / Boa Noite,2
Vamo Que Vamo,2
Madalena do Jucú / Ô Irene,2
Maimbê Dandá,2
Quando Eu Contar (Iaiá),2
Cânticos à Natureza,2
As Mágicas Luzes Da Ribalta,2
Péssimo Negócio (Ao Vivo),2
É O Tchan Medley: Pau Que Nasce Torto / Melô Do Tchan,2
Numa Cidade Muito Longe Daqui,2
Tímida Tentação,2
Fala Mangueira,2
Mais Que Amigo/Nuance/Acordar Com Você,2
Insegurança,2
Fala Baixinho (Shiii),2
Num corpo só,2
Arrasta a Sandália,2
Cantigo A Natureza,2
Maneiras (Participação especial de Zeca Pagodinho e Marcelo D2),2
Parabéns Pra Você,2
Súbita Paixão,2
Paixão e Prazer (feat. Maria Rita),2
"Luz, Cama e Ação ",2
Nova Era,2
"Mangueira, Divina e Maravilhosa",2
Como?,2
Amor Branco E Preto,2
Sempre Acesa (feat. Beth Carvalho),2
Mania de Sofrer,2
Quem Me Vê Sorrindo,2
Pai,2
"Canta, Canta Minha Gente",2
A Gente Faz a Festa,2
A Esmeralda Do Atlântico,2
A Epopéia de Zumbi 2,2
Pago Pra Ver,2
Chove e Não Molha,2
A Grande Constelação Das Estrelas Negras,2
Último Desejo,2
Das Maravilhas Do Mar Fez,2
Margareth Mee,2
Quem Vai Querer?,2
Oya,2
Imperio Serrano,2
Quebra Aê / Cheio De Graça,2
Você Me Venceu,2
Já Virou Rotina,2
Um Carnaval Dos Carnavais,2
Líder Dos Templários,2
Dom De Sonhar,2
Paquerei,2
A Felicidade,2
Acontece,2
Falta,2
"Dom Obá II, Rei Dos Esfarrapados, Príncipe Do Povo",2
Tupinicópolis,2
Amor Demais,2
Que Delicia é Você / Imperatriz,2
Papel De Pão,2
Só Penso no Lar,2
Só Felicidade,2
Shallow,2
Fita Amarela,2
Santa Clara Clareou / Emoriô,2
Palpite Infeliz / Feitiço da Vila / Alô Noel (feat. Claudio Jorge & Velha Guarda Musical da Vila Isabel),2
Sempre a Sonhar,2
É Mágica,2
Sempre Mangueira,2
S.A.A.R.A.... A Estácio Chegou No Iê Iê Iê Do Alalaô,2
Camafeu,2
Carro Velho,2
Tereza Aragão,2
De Ladinho,2
Rio grande do sul na festa do preto forró,2
Lenda das Sereias,2
Muito Obrigado Axé,2
O Plebeu,2
A Volta do Boêmio,2
Vou Virar o Jogo,2
Unidos da Tijuca,2
"Rio, Samba, Amor E Tradição",2
Deixa em Off,2
Êta Amor (feat. Xande),2
Sabiá,2
"Terceiro Milênio, Em Busca do Juízo Afinal",2
O Bicho,2
O Navio Negreiro (Excerto),2
Risque,2
Guardei Minha Viola,2
Sabor do teu beijo,2
Eu Agora Sou Feliz,2
Coração Rebelde,2
Sua Mãe Vai Me Amar,2
Prece Ao Sol,2
Muito Estranho (Cuida Bem de Mim),2
Vinheta: Pot Pourri de Sambas,2
Vingança,2
Agachadinho,2
Além Do Céu,2
Moleque Bom / Moro Lá / Roçado,2
Sai da Frente,2
Por Ti América / Pra Tudo Se Acabar Na Quarta,2
Chegamos ao Fim / Fim da Tristeza / Além do Meu Querer,2
Ela Disse,2
Rio Antigo,2
Apenas Um Rapaz Latino Americano,2
2016,2
Yeshua,2
O Que É Que A Banana Tem?,2
Terra de caruaru,2
Jiló Com Pimenta,2
Crianças do Brasil,2
Preta pretinha,2
Enredo de 1999,2
Visita Ao Museu Imperial,2
Sou timão até morrer,2
Eu Chorei,2
Bumbum Paticumbum Prugurundum,2
Como Nunca Amei Ninguém,2
Brother,2
Festa,2
"Ziriguidum 2001, Um Carnaval Nas Estrelas",2
Estou Vivendo Na Floresta,2
Na Cadência Do Samba,2
Deixou Saudade,2
Na Cama,2
Benfeitores do Universo,2
Festa Do Círio De Nazaré,2
Gosto de Maçã,2
A Vida Traz Um Novo Amor,2
Believer,2
Na Manteiga,2
Estácio Eu e Você,2
Dizer Não Pro Adeus,2
A Nova Loira Do Tchan,2
Lama,2
Festa Do Interior,2
Universo De Prazer,2
Na minha veia,2
La Belle De Jour,2
Estrela Dalva,2
A Pessoa Certa,2
Demônio Colorido,2
"Zaquia Jorge, a estrela do subúrbio, vedete de madureira",2
Demonio Colorido,2
Na Boquinha Da Garrafa,2
Beleza Rara,2
A Vida Traz um Novo Amor,2
Você Não Sabe Escutar,2
Mágoas de Caboclo,2
Comida,2
Eternamente Feliz,2
Greve de amor,2
O Mundo Encantado De Monteiro Lobato,2
Brincadeira Tem Hora,2
Pout pourri: Velho amor / Pra gente se encontrar de novo,2
Mãos,2
Nega Olívia,2
Altas Horas,2
Pout Pourri: Meu Apelo / Valeu a Pena / Vivo Bem Com Ela / Deixa Clarear,2
Brilho No Olhar,2
Convite Para Amar (Boa Noite Sao Paulo),2
Brilho De Cristal / Vergonha Na Cara,2
Samba Enredo 2009,2
Navio Negreiro,2
Preciso Me Encontrar,2
"Vai Lá, Vai Lá",2
Festa Da Vinda,2
Na Boca da Avenida / Só Sei Que Sou Vila Isabel,2
Coração em Desalinho,2
Bateria,2
Teu Sorriso,2
Do Jeito Que o Rei Mandou,2
Tira Ela de Mim (Quitame Ese Hombre),2
Dança Brasil,2
Essência da Paixão,2
Million Reasons,2
Mimar Você,2
Tirou Onda,2
Hoje Tem Marmelada,2
Banda Cover,2
Eu Sou O Samba,2
Sonho de Amor,2
Bandeira Do Timão,2
Requebra,2
E Eu Não Fui Convidado,2
Jeitinho Manhoso,2
O Teu Cabelo Não Nega,2
A lista,2
Do Jeito Que A Vida Quer/Como Dizia O Mestre,2
Jeitinho Manhoso / Sincera,2
Separação / Negra Angela,2
O Telefone Tocou Novamente,2
São João Xangô Menino / Ponta de Macumba,2
O X Da Questão,2
Eu Sou de Jorge,2
Meu Vício é Você,2
Café Com Pão,2
É Mágica,2
"Princípio, Meio e Fim",2
Meu Drama,2
Talvez,2
Eu Te Devoro,2
Esses moços,2
Hoje tem Marmelada,2
Meu Guarda,2
Meu Jeito Moleque,2
Aquarela Do Brasil,2
"No Reino Da Alegria, Cada Louco Com Sua Mania",2
Meu Mundo E Nada Mais,2
Hoje Vou Pagodear: Bate Tan Tan,2
Tocando Em Frente,2
Toca Um Samba Aí,2
Brasil Brega E Kitsch,2
Sonho De Amor,2
E A Magia Da Sorte Chegou...,2
O bêbado e a equilibrista,2
Vida Que Te Quero Viva,2
Ponta de Dor,2
Charlie Brown,2
Miragem,2
Danca Do Poe Poe,2
Samba Enredo,2
Hino Do Corinthians (Campeao Dos Campeoes),2
Resto de uma Saudade,2
Vila Isabel /Graça Divina / No Embalo da Vila / Renascer das Cinzas (feat. Maíra Freitas),2
Tia Nastácia,2
Hino Do Corinthians Campeão Libertadores 2012,2
Enredo do meu Samba,2
"Yes, Nós Temos Braguinha",2
Requebra,2
Ponto Final,2
Lente de Contato,2
Cabocla Jurema / Ponto de Janaína,2
Jequitiba,2
Resposta da Rita (feat. Chico Buarque),2
Fora de Ocasião,2
Hips Don't Lie (feat. Wyclef Jean),2
"Vila Isabel Anos 30 / Ai, Que Saudades Que Eu Tenho",2
A Mangueira Me Chama,2
E O Samba Sambou...,2
The Sound of Silence,2
Retratos E Cancoes,2
Jibóia,2
Minhas Andanças,2
A Mangueira Não Morreu,2
E Por Falar Em Saudade...,2
Bate papo,2
Retratos e Canções,2
Vou Te Escrever Um Rap,1
12 de Junho,1
12,1
Saudação à Oxumaré,1
"A Bênção, Bahia!",1
Vai Saudade,1
VAMOS CORINTHIANS NOVA 2012,1
Vai Saudade (Vinheta),1
Se Ela Não Gosta de Mim,1
A Batucada Te Pegou,1
A Beleza da Rosa,1
Afro’tuk,1
Saudade Louca (Versão 1),1
Vai Se Machucar,1
Agora Perdeu,1
Se Entrega (Ao Vivo),1
A Barata,1
Se Ainda Existe Amor,1
Sassaricando / Vai Com Jeito / Ajoelhou,1
A Batucada dos Nossos Tantãs,1
A Camisa E O Botão,1
Vai Dar Pt,1
Saudosa Maloca,1
Vai e vem,1
Vai Babar / Poder de Sedução,1
Se Errar Outra Vez,1
Se Entrega e Vem Sem Medo,1
Vai Corinthians,1
11/14 Acadmicos do Salgueiro,1
Vai malandra (feat. Tropkillaz & DJ Yuri Martins),1
"A Caprichosos Faz o Seu Papel... Levanta, Sacode a Poeira e Dá a Volta por Cima!",1
Saudosa Maloca / Trem das Onze,1
11,1
Saudades do Amor,1
01 Camisa verde e branco 1978,1
Valeu,1
14/14 Acadmicos de Rocinha,1
Saudade Dela,1
Vou Desafiar Você,1
Save a Prayer,1
A Carne É Fraca,1
Vai e Chora,1
É Muito Bom Fazer na Onda,1
Saudação as Favelas,1
afro,1
Vontade de Morder,1
Agora Vai Sentar,1
Vinhos e Lingeries,1
Samba Rock,1
Samba Reggae Bloco,1
"""Soy loco por ti America"": a vila canta a latinidade",1
Ê Saudade,1
Samba Reggae,1
2008 Santana de Parnaíba,1
Viola De Maçaranduba / Mocotó Com Pimenta / Medley,1
Viola Enluarada,1
2004 Ideias e Paixões Combustível das Revoluções,1
2002,1
Samba Pros Poetas,1
2001 Mitos e Magias na Triunfante Odisséia da Criação,1
Índio quer apito,1
Você Não É Como As Flores,1
"Vira, virou, a Mocidade chegou",1
Óculos,1
2009 Ayrton Senna da Fiel,1
Samba Rubro,1
Samba Rubro Negro,1
Vila Isabel 2014,1
Samba de Bencao,1
Você Vai Voltar Pra Mim,1
Você Usaria a Coroa?,1
Ai Se Eu Te Pego (Nosa Nosa),1
Vila,1
Vila Isabel 1988,1
Vila Isabel 2013,1
Samba da Antiga,1
"2010 Corinthians Minha Vida, Minha História, Meu Amor",1
Vila Isabel 2015,1
Samba Sem Letra,1
Samba Saiao,1
"Vila Isabel, Anos 30",1
Vila esperança,1
Ai! Que Saudades Da Amelia / Leva Meu Samba / Atire A Primeira Pedra,1
1910,1
